rxn	name	ec	status	definition	dg_gc	dg_eq	dg_dgp	max_abs_pairdiff	cofactors	n_participants	max_carbon	elements	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	is_transport	total_rings	n_groups_changed	dg_scale	absdiff_gc_eq	absdiff_gc_dgp	absdiff_eq_dgp
rxn16725	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, alpha-guaiene-forming)	4.2.3.87	OK	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) alpha-Guaiene[0]	-28.340	-136.690	-27.920	108.770	h;ppi	4	15	C;H;O;P	R09887	R09887	1	1	0	2	1	136.690	108.350	0.420	108.770
rxn16428	R09585	1.14.13.125	OK	(1) H+[0] + (1) N,N-Dihydroxy-L-tryptophan[0] => (1) H2O[0] + (1) CO2[0] + (1) 3-Indoleacetaldoxime[0]	-15.400	-122.950	-74.210	107.550	co2;h;h2o	5	11	C;H;N;O	R09585	R09585	1	8	0	4	2	122.950	107.550	58.810	48.740
rxn16425	R09581	1.14.13.124	OK	(1) H+[0] + (1) N,N-Dihydroxy-L-phenylalanine[0] => (1) H2O[0] + (1) CO2[0] + (1) (E)-Phenylacetaldoxime[0]	-15.400	-122.950	-63.250	107.550	co2;h;h2o	5	9	C;H;N;O	R09581	R09581	1	1	0	2	2	122.950	107.550	47.850	59.700
rxn24421	CYP79A1	1.14.13.41	OK	(1) H+[0] + (1) N,N-Dihydroxy-L-tyrosine[0] => (1) H2O[0] + (1) CO2[0] + (1) (Z)-4-Hydroxyphenylacetaldehyde-oxime[0]	-15.400	-122.950	-63.250	107.550	co2;h;h2o	5	9	C;H;N;O	R07190	R07190	1	25	0	2	2	122.950	107.550	47.850	59.700
rxn22369	L-tryptophan,NADPH:oxygen oxidoreductase (N-hydroxylating)	1.14.13.125	OK	(1) H+[0] + (1) N,N-Dihydroxy-L-tryptophan[0] => (1) H2O[0] + (1) CO2[0] + (1) 3-Indoleacetaldoxime[0]	-15.400	-122.950	-74.210	107.550	co2;h;h2o	5	11	C;H;N;O	R09585	R09585	1	8	0	4	2	122.950	107.550	58.810	48.740
rxn39973			OK	(1) H+[0] + (1) N,N-dihydroxy-L-isoleucine[0] => (1) H2O[0] + (1) CO2[0] + (1) 2-methylbutanal oxime[0]	-15.400	-122.950	-66.430	107.550	co2;h;h2o	5	6	C;H;N;O	R10029	R10029	1	1	0	0	2	122.950	107.550	51.030	56.520
rxn28365	CYP79A1	1.14.13.41	OK	(1) H+[0] + (1) N,N-Dihydroxy-L-tyrosine[0] => (1) H2O[0] + (1) CO2[0] + (1) (Z)-4-Hydroxyphenylacetaldehyde-oxime[0]	-15.400	-122.950	-63.250	107.550	co2;h;h2o	5	9	C;H;N;O	R07190	R07190	1	25	0	2	2	122.950	107.550	47.850	59.700
rxn24040	N,N-dihydroxy-L-valine carboxy-lyase		OK	(1) H+[0] + (1) N,N-dihydroxy-L-valine[0] => (1) H2O[0] + (1) CO2[0] + (1) Isobutyraldehyde oxime[0]	-15.400	-122.950	-67.340	107.550	co2;h;h2o	5	5	C;H;N;O	R10033	R10033	1	2	0	0	2	122.950	107.550	51.940	55.610
rxn24041	N,N-dihydroxy-L-valine carboxy-lyase		OK	(1) H+[0] + (1) N,N-dihydroxy-L-valine[0] => (1) H2O[0] + (1) CO2[0] + (1) Isobutyraldehyde oxime[0]	-15.400	-122.950	-67.340	107.550	co2;h;h2o	5	5	C;H;N;O	R10033	R10033	1	2	0	0	2	122.950	107.550	51.940	55.610
rxn04971	R07190	1.14.13.41	OK	(1) H+[0] + (1) N,N-Dihydroxy-L-tyrosine[0] => (1) H2O[0] + (1) CO2[0] + (1) (Z)-4-Hydroxyphenylacetaldehyde-oxime[0]	-15.400	-122.950	-63.250	107.550	co2;h;h2o	5	9	C;H;N;O	R07190	R07190	1	25	0	2	2	122.950	107.550	47.850	59.700
rxn32743	RXN-7749	1.14.13.41	OK	(1) H+[0] + (1) N,N-Dihydroxy-L-tyrosine[0] => (1) H2O[0] + (1) CO2[0] + (1) (Z)-4-Hydroxyphenylacetaldehyde-oxime[0]	-15.400	-122.950	-63.250	107.550	co2;h;h2o	5	9	C;H;N;O	R07190	R07190	1	25	0	2	2	122.950	107.550	47.850	59.700
rxn40121	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, valerena-4,7(11)-diene-forming)	4.2.3.139	OK	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) Valerena-4,7(11)-diene[0]	-36.480	-143.310	-33.450	109.860	h;ppi	4	15	C;H;O;P	R10275	R10275	1	1	0	2	1	143.310	106.830	3.030	109.860
rxn02514	R03521		OK	(1) H2O[0] + (1) PGI2[0] => (1) 6-Keto-PGF1a[0]	-16.970	88.990	4.490	105.960	h2o	3	20	C;H;O	R03521	R03521	1	1	0	3	4	88.990	105.960	21.460	84.500
rxn16731	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, delta-guaiene-forming)	4.2.3.93	OK	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) delta-Guaiene[0]	-35.580	-141.200	-27.910	113.290	h;ppi	4	15	C;H;O;P	R09893	R09893	1	1	0	2	1	141.200	105.620	7.670	113.290
rxn15678	R07456		MI:H:-8/O:-7/P:-1|CI:1	(1) L-Glutamine[0] + (1) Glyceraldehyde3-phosphate[0] + (1) D-Ribulose5-phosphate[0] <= (1) Pyridoxal phosphate[0] + (1) L-Glutamate[0]	398.260	293.010	-75.630	473.890	gln;glu;pydx5p	5	8	C;H;N;O;P	R07456	R07456	1	84	0	1	7	398.260	105.250	473.890	368.640
rxn16399	benzoyl-CoA,NADPH:oxygen oxidoreductase (2,3-hydroxylating)	1.14.12.21;1.14.13.208	OK	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Benzoyl-CoA[0] => (1) H2O[0] + (1) NADP[0] + (1) 2,3-Dihydro-2,3-dihydroxybenzoyl-CoA[0]	-72.690	-177.800	-95.240	105.110	h;h2o;nadp;nadph;o2	7	28	C;H;N;O;P;S	R09555	R09555	1	1	0	19	4	177.800	105.110	22.550	82.560
rxn07500	R07686		CI:-4	(1) O2[0] + (4) H+[0] + (2) 5-Sulfosalicylate[0] => (2) Sulfite[0] + (2) Gentisate[0]	-53.600	49.970	-129.280	179.250	h;o2	5	7	C;H;O;S	R07686	R07686	1	3	0	2	2	129.280	103.570	75.680	179.250
rxn00057	Catechol:oxygen oxidoreductase (dimerizing)	1.1.3.14;1.10.3.1	OK	(3) O2[0] + (4) Catechol[0] => (6) H2O[0] + (2) Dibenzo[1,4]dioxin-2,3-dione[0]	-264.940	-161.950	-216.780	102.990	h2o;o2	4	12	C;H;O	R00080	R00080	1	1	0	4	1	264.940	102.990	48.160	54.830
rxn07478	R07663	1.14.13.-	CI:-4	(1) O2[0] + (4) H+[0] + (2) Tosylate[0] => (2) Sulfite[0] + (2) p-Cresol[0]	-53.600	49.200	-132.720	181.920	h;o2	5	7	C;H;O;S	R07663	R07663	1	2	0	2	2	132.720	102.800	79.120	181.920
rxn16457	(2E,6E)-farnesyl-diphosphate diphosphate-lyase [(+)-cubenene-forming]	4.2.3.63	OK	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (+)-Cubenene[0]	-46.160	-148.920	-30.430	118.490	h;ppi	4	15	C;H;O;P	R09615	R09615	1	1	0	2	1	148.920	102.760	15.730	118.490
rxn16161	R09312		OK	(1) NADH[0] + (1) H+[0] + (1) Dihydrokalafungin[0] => (1) NAD[0] + (1) Dihydrokalafungin dihydroquinone form[0]	-31.890	69.670	25.690	101.560	h;nad;nadh	5	21	C;H;N;O;P	R09312	R09312	1	1	0	16	5	69.670	101.560	57.580	43.980
rxn16745	(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, parkeol-forming)	5.4.99.47	OK	(1) Squalene 2,3-oxide[0] => (1) Parkeol[0]	-95.390	-196.480	-31.700	164.780		2	30	C;H;O	R09907	R09907	1	1	0	5	4	196.480	101.090	63.690	164.780
rxn16534	(S)-2,3-epoxysqualene mutase (cyclizing, cucurbitadienol-forming)	5.4.99.33	OK	(1) Squalene 2,3-oxide[0] => (1) Cucurbitadienol[0]	-95.390	-196.480	-27.990	168.490		2	30	C;H;O	R09688	R09688	1	1	0	5	4	196.480	101.090	67.400	168.490
rxn16754	(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, tirucalla-7,24-dien-3beta-ol-forming)	5.4.99.56	OK	(1) Squalene 2,3-oxide[0] => (1) Tirucalla-7,24-dien-3beta-ol[0]	-95.390	-196.480	-31.810	164.670		2	30	C;H;O	R09916	R09916	1	1	0	5	4	196.480	101.090	63.580	164.670
rxn00817	melibiose galactohydrolase	3.2.1.22	OK	(1) H2O[0] + (1) Melibiose[0] <= (1) D-Glucose[0] + (1) Galactose[0]	-3.110	97.900	-2.170	101.010	h2o	4	12	C;H;O	R01101	R01101;R06091	1	2	0	4	2	97.900	101.010	0.940	100.070
rxn11244	beta-galactosidase	3.2.1.108;3.2.1.23	OK	(1) H2O[0] + (1) LACT[0] <= (1) D-Glucose[0] + (1) Galactose[0]	-3.110	97.860	-2.880	100.970	h2o	4	12	C;H;O	R01100	R01100;R06114	1	5	0	4	2	97.860	100.970	0.230	100.740
rxn29965	b-galactosidase	3.2.1.108;3.2.1.23	OK	(1) H2O[0] + (1) LACT[0] <= (1) D-Glucose[0] + (1) Galactose[0]	-3.110	97.860	-2.880	100.970	h2o	4	12	C;H;O	R01100	R01100;R06114	1	5	0	4	2	97.860	100.970	0.230	100.740
rxn00816	Lactose galactohydrolase	3.2.1.108;3.2.1.23	OK	(1) H2O[0] + (1) LACT[0] <= (1) D-Glucose[0] + (1) Galactose[0]	-3.110	97.860	-2.880	100.970	h2o	4	12	C;H;O	R01100	R01100;R06114	1	5	0	4	2	97.860	100.970	0.230	100.740
rxn04807	naphthalene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)	1.14.14.1	OK	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Naphthalene[0] => (1) H2O[0] + (1) NADP[0] + (1) (1R,2S)-Naphthalene epoxide[0]	-71.060	-171.670	-99.680	100.610	h;h2o;nadp;nadph;o2	7	21	C;H;N;O;P	R07000	R07000	1	1	0	15	5	171.670	100.610	28.620	71.990
rxn04808	Naphthalene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)	1.14.14.1	OK	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Naphthalene[0] => (1) H2O[0] + (1) NADP[0] + (1) (1S,2R)-Naphthalene epoxide[0]	-71.060	-171.670	-97.280	100.610	h;h2o;nadp;nadph;o2	7	21	C;H;N;O;P	R07001	R07001	1	1	0	15	5	171.670	100.610	26.220	74.390
rxn25026	alpha-muurolene synthase	4.2.3.-;4.2.3.125	OK	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (+)-alpha-muurolene[0]	-53.400	-153.440	-30.640	122.800	h;ppi	4	15	C;H;O;P	R10004	R10004	1	5	0	2	1	153.440	100.040	22.760	122.800
rxn16400	2,3-dihydro-2,3-dihydroxybenzoyl-CoA 3,4-didehydroadipyl-CoA semialdehyde-lyase (formate-forming)	4.1.2.44	OK	(2) H2O[0] + (1) 2,3-Dihydro-2,3-dihydroxybenzoyl-CoA[0] <=> (1) Formate[0] + (1) H+[0] + (1) 3,4-Didehydroadipyl-CoA semialdehyde[0]	4.680	104.660	4.190	100.470	h;h2o	5	28	C;H;N;O;P;S	R09556	R09556	1	1	0	8	5	104.660	99.980	0.490	100.470
rxn16410	2-imino-3-(7-chloroindol-3-yl)propanoate ammonia-lyase (dichlorochromopyrrolate-forming)	1.21.3.9;4.3.1.26	OK	(1) O2[0] + (4) 2-Imino-3-(7-chloroindol-3-yl)propanoate[0] => (2) H2O[0] + (2) NH3[0] + (2) H+[0] + (2) 3,4-Bis(7-chloroindol-3-yl)pyrrole-2,5-dicarboxylate[0]	-45.240	-144.450	-265.510	220.270	h;h2o;nh3;o2	6	22	C;Cl;H;N;O	R09566	R09566	1	1	0	7	4	265.510	99.210	220.270	121.060
rxn16755	(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, baruol-forming)	5.4.99.57	OK	(1) Squalene 2,3-oxide[0] => (1) Baruol[0]	-94.960	-194.010	-30.760	163.250		2	30	C;H;O	R09917	R09917	1	1	0	5	4	194.010	99.050	64.200	163.250
rxn02983	3-O-Methylgallate:oxygen 4,5-oxidoreductase (decyclizing)	1.13.11.8	OK	(1) O2[0] + (1) 3-O-Methylgallate[0] => (1) H+[0] + (1) Methanol[0] + (1) 2-Pyrone-4,6-dicarboxylate[0]	-104.860	-5.870	-57.010	98.990	h;o2	5	8	C;H;O	R04280	R04280	1	2	0	2	4	104.860	98.990	47.850	51.140
rxn16468	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cis-muuroladiene-forming)	4.2.3.67	OK	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) cis-Muurola-3,5-diene[0]	-50.980	-148.920	-20.660	128.260	h;ppi	4	15	C;H;O;P	R09626	R09626	1	1	0	2	1	148.920	97.940	30.320	128.260
rxn16255	R09418	1.14.14.1	OK	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) trans-3,4-Dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene[0] => (1) H2O[0] + (1) NADP[0] + (1) (1aalpha,2beta,3alpha,11calpha)-1a,2,3,11c-Tetrahydro-6,11-dimethylbenzo[6,7]phenanthro[3,4-b]oxirene-2,3-diol[0]	-85.450	-183.090	-78.550	104.540	h;h2o;nadp;nadph;o2	7	21	C;H;N;O;P	R09418	R09418	1	1	0	19	5	183.090	97.640	6.900	104.540
rxn16756	prosolanapyrone-III:(-)-solanapyrone A isomerase	5.5.1.20	OK	(1) Prosolanapyrone III[0] => (1) (-)-Solanapyrone A[0]	-29.120	-126.680	-26.040	100.640		2	18	C;H;O	R09918	R09918	1	1	0	4	1	126.680	97.560	3.080	100.640
rxn16558	squalene mutase (cyclizing, dammara-20,24-diene-forming)	5.4.99.37	OK	(1) Supraene[0] => (1) Dammara-20,24-diene[0]	-92.480	-189.340	-11.470	177.870		2	30	C;H	R09712	R09712	1	1	0	4	1	189.340	96.860	81.010	177.870
rxn07446	2-trans,6-trans-farnesyl-diphosphate diphosphate-lyase (amorpha-4,11-diene-forming)	4.2.3.24	OK	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) Amorpha-4,11-diene[0]	-44.400	-139.580	-27.240	112.340	h;ppi	4	15	C;H;O;P	R07630	R07630	1	1	0	2	1	139.580	95.180	17.160	112.340
rxn04819	R07012		OK	(1) (1S,2R)-Naphthalene epoxide[0] => (1) 2-Naphthol[0]	-28.450	65.710	4.390	94.160		2	10	C;H;O	R07012	R07012	1	1	0	5	5	65.710	94.160	32.840	61.320
rxn32508	-		OK	(1) (1S,2R)-Naphthalene epoxide[0] => (1) 1-Naphthol[0]	-28.450	65.710	5.310	94.160		2	10	C;H;O	R07010	R07010	1	2	0	5	5	65.710	94.160	33.760	60.400
rxn04817	R07010		OK	(1) (1S,2R)-Naphthalene epoxide[0] => (1) 1-Naphthol[0]	-28.450	65.710	5.310	94.160		2	10	C;H;O	R07010	R07010	1	2	0	5	5	65.710	94.160	33.760	60.400
rxn04818	R07011		OK	(1) (1R,2S)-Naphthalene epoxide[0] => (1) 2-Naphthol[0]	-28.450	65.710	6.790	94.160		2	10	C;H;O	R07011	R07011	1	1	0	5	5	65.710	94.160	35.240	58.920
rxn04816	R07009		OK	(1) (1R,2S)-Naphthalene epoxide[0] => (1) 1-Naphthol[0]	-28.450	65.710	7.710	94.160		2	10	C;H;O	R07009	R07009	1	1	0	5	5	65.710	94.160	36.160	58.000
rxn02610	L-Dopachrome delta7-delta2-isomerase	5.3.3.12	OK	(1) L-Dopachrome[0] => (1) DHICA[0]	-21.720	71.070	15.620	92.790		2	9	C;H;N;O	R03673	R03673	1	1	0	4	5	71.070	92.790	37.340	55.450
rxn16561	halima-5(6),13-dien-15-yl-diphosphate lyase (cyclizing)	5.5.1.16	OK	(1) Geranylgeranyl diphosphate[0] => (1) Halima-5(6),13-dien-15-yl diphosphate[0]	-32.320	-124.840	-9.660	115.180		2	20	C;H;O;P	R09715	R09715	1	1	0	2	1	124.840	92.520	22.660	115.180
rxn40115		4.2.1.137	OK	(1) Sporulenol[0] <= (1) H2O[0] + (1) tetraprenyl-beta-curcumene[0]	100.020	191.700	-0.580	192.280	h2o	3	35	C;H;O	R10269	R10269	1	1	0	6	2	191.700	91.680	100.600	192.280
rxn02611	R03674		OK	(1) H+[0] + (1) L-Dopachrome[0] => (1) CO2[0] + (1) DHI[0]	-23.040	68.430	28.750	91.470	co2;h	4	9	C;H;N;O	R03674	R03674	1	1	0	4	6	68.430	91.470	51.790	39.680
rxn01854	N(alpha)-Benzyloxycarbonyl-L-leucine urethanehydrolase	3.5.1.64	OK	(1) H2O[0] + (1) H+[0] + (1) N(alpha)-Benzyloxycarbonyl-L-leucine[0] => (1) CO2[0] + (1) L-Leucine[0] + (1) Phenylcarbinol[0]	5.310	-85.990	-13.980	91.300	co2;h;h2o	6	14	C;H;N;O	R02552	R02552	1	1	0	2	4	85.990	91.300	19.290	72.010
rxn04177	ent-Copalyl-diphosphate diphosphate-lyase [ent-abieta-8(14),12-diene-forming]	4.2.3.-;4.2.3.32	OK	(1) Copalyl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) Neoabietadiene[0]	-28.500	-119.690	-24.530	95.160	h;ppi	4	20	C;H;O;P	R06303	R06303	1	2	0	5	0	119.690	91.190	3.970	95.160
rxn39684	ent-copalyl-diphosphate diphosphate-lyase [ent-abieta-8(14),12-diene-forming]	4.2.3.132	OK	(1) Copalyl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) Neoabietadiene[0]	-28.500	-119.690	-24.530	95.160	h;ppi	4	20	C;H;O;P	R06303	R06303	1	2	0	5	0	119.690	91.190	3.970	95.160
rxn01853	N-Benzyloxycarbonylglycine urethanehydrolase	3.5.1.58	OK	(1) H2O[0] + (1) H+[0] + (1) N-CBZ-glycine[0] => (1) CO2[0] + (1) Glycine[0] + (1) Phenylcarbinol[0]	5.310	-85.470	-15.660	90.780	co2;h;h2o	6	10	C;H;N;O	R02551	R02551	1	1	0	2	4	85.470	90.780	20.970	69.810
rxn16547	(S)-squalene-2,3-epoxide hydro-lyase (dammarenediol-II forming)	4.2.1.125	OK	(1) Dammarenediol II[0] <= (1) H2O[0] + (1) Squalene 2,3-oxide[0]	97.540	188.110	11.680	176.430	h2o	3	30	C;H;O	R09701	R09701	1	1	0	5	4	188.110	90.570	85.860	176.430
rxn04708	R06899		CI:-6	(6) H+[0] + (1) 5,6,7,8-Tetrahydro-2-naphthoic acid[0] <= (1) Decahydro-2-naphthoic acid[0]	43.030	-47.290	44.610	91.900	h	3	11	C;H;O	R06899	R06899	1	1	0	4	1	47.290	90.320	1.580	91.900
rxn16736	(2E,6E)-farnesyl-diphosphate diphosphate-lyase [cyclizing, (+)-T-muurolol-forming]	4.2.3.98	OK	(1) H2O[0] + (1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (+)-T-Muurolol[0]	-51.700	-141.980	-10.780	131.200	h;h2o;ppi	5	15	C;H;O;P	R09898	R09898	1	1	0	2	2	141.980	90.280	40.920	131.200
rxn16244	R09407	1.14.14.1	OK	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Aflatoxin B1[0] => (1) H2O[0] + (1) NADP[0] + (1) Aflatoxin B1-endo-8,9-epoxide[0]	-90.270	-180.530	-82.270	98.260	h;h2o;nadp;nadph;o2	7	21	C;H;N;O;P	R09407	R09407	1	1	0	21	6	180.530	90.260	8.000	98.260
rxn16245	R09408	1.14.14.1	OK	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Aflatoxin B1[0] => (1) H2O[0] + (1) NADP[0] + (1) Aflatoxin B1-exo-8,9-epoxide[0]	-90.270	-180.530	-82.270	98.260	h;h2o;nadp;nadph;o2	7	21	C;H;N;O;P	R09408	R09408	1	1	0	21	6	180.530	90.260	8.000	98.260
rxn16243	R09406	1.14.14.1	OK	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Aflatoxin M1[0] => (1) H2O[0] + (1) NADP[0] + (1) Aflatoxin-M1-8,9-epoxide[0]	-90.270	-180.530	-80.670	99.860	h;h2o;nadp;nadph;o2	7	21	C;H;N;O;P	R09406	R09406	1	1	0	21	6	180.530	90.260	9.600	99.860
rxn15643	(1R,2S)-naphthalene 1,2-oxide hydrolase	3.3.2.9	OK	(1) H2O[0] + (1) (1R,2S)-Naphthalene epoxide[0] <=> (1) cis-1,2-Dihydronaphthalene-1,2-diol[0]	0.370	89.500	10.750	89.130	h2o	3	10	C;H;O	R07013	R07013	1	3	0	5	3	89.500	89.130	10.380	78.750
rxn32737	(1S,2R)-naphthalene 1,2-oxide hydrolase	3.3.2.9	OK	(1) H2O[0] + (1) (1S,2R)-Naphthalene epoxide[0] <=> (1) 1,2-Dihydronaphthalene-1,2-diol[0]	0.370	89.500	8.350	89.130	h2o	3	10	C;H;O	R07014	R07014	1	4	0	5	3	89.500	89.130	7.980	81.150
rxn04820	(1R,2S)-naphthalene 1,2-oxide hydrolase	3.3.2.9	OK	(1) H2O[0] + (1) (1R,2S)-Naphthalene epoxide[0] <=> (1) 1,2-Dihydronaphthalene-1,2-diol[0]	0.370	89.500	10.750	89.130	h2o	3	10	C;H;O	R07013	R07013	1	3	0	5	3	89.500	89.130	10.380	78.750
rxn15644	(1R,2S)-naphthalene 1,2-oxide hydrolase	3.3.2.9	OK	(1) H2O[0] + (1) (1R,2S)-Naphthalene epoxide[0] <=> (1) trans-1,2-Dihydronaphthalene-1,2-diol[0]	0.370	89.500	10.750	89.130	h2o	3	10	C;H;O	R07013	R07013	1	3	0	5	3	89.500	89.130	10.380	78.750
rxn15646	(1S,2R)-naphthalene 1,2-oxide hydrolase	3.3.2.9	OK	(1) H2O[0] + (1) (1S,2R)-Naphthalene epoxide[0] <=> (1) trans-1,2-Dihydronaphthalene-1,2-diol[0]	0.370	89.500	8.350	89.130	h2o	3	10	C;H;O	R07014	R07014	1	4	0	5	3	89.500	89.130	7.980	81.150
rxn15645	(1S,2R)-naphthalene 1,2-oxide hydrolase	3.3.2.9	OK	(1) H2O[0] + (1) (1S,2R)-Naphthalene epoxide[0] <=> (1) cis-1,2-Dihydronaphthalene-1,2-diol[0]	0.370	89.500	8.350	89.130	h2o	3	10	C;H;O	R07014	R07014	1	4	0	5	3	89.500	89.130	7.980	81.150
rxn16247	epoxide hydrolase	3.3.2.9	OK	(1) H2O[0] + (1) Aflatoxin B1-exo-8,9-epoxide[0] <=> (1) Aflatoxin B1 diol[0]	0.370	89.500	8.470	89.130	h2o	3	17	C;H;O	R09410	R09410	1	1	0	11	3	89.500	89.130	8.100	81.030
rxn04821	(1S,2R)-naphthalene 1,2-oxide hydrolase	3.3.2.9	OK	(1) H2O[0] + (1) (1S,2R)-Naphthalene epoxide[0] <=> (1) 1,2-Dihydronaphthalene-1,2-diol[0]	0.370	89.500	8.350	89.130	h2o	3	10	C;H;O	R07014	R07014	1	4	0	5	3	89.500	89.130	7.980	81.150
rxn15808	R08825		OK	(1) L-Tyrosine[0] + (1) Betalamic acid[0] <=> (1) H2O[0] + (1) Portulacaxanthin II[0]	5.120	-83.720	-19.580	88.840	h2o	4	18	C;H;N;O	R08825	R08825	1	1	0	4	2	83.720	88.840	24.700	64.140
rxn02536	loganin:oxygen oxidoreductase (ring cleaving)	1.3.3.9	OK	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Loganin[0] => (2) H2O[0] + (1) NADP[0] + (1) Secologanin[0]	-85.380	2.540	-98.830	101.370	h;h2o;nadp;nadph;o2	7	21	C;H;N;O;P	R03555	R03555	1	17	0	15	5	98.830	87.920	13.450	101.370
rxn04066	loganate:oxygen oxidoreductase (ring cleaving)	1.3.3.9	OK	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Loganate[0] => (2) H2O[0] + (1) NADP[0] + (1) Secologanate[0]	-85.380	2.540	-101.360	103.900	h;h2o;nadp;nadph;o2	7	21	C;H;N;O;P	R05833	R05833	1	1	0	15	5	101.360	87.920	15.980	103.900
rxn17226	loganin:oxygen oxidoreductase (ring-cleaving)	1.3.3.9	OK	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Loganin[0] => (2) H2O[0] + (1) NADP[0] + (1) Secologanin[0]	-85.380	2.540	-98.830	101.370	h;h2o;nadp;nadph;o2	7	21	C;H;N;O;P	R03555	R03555	1	17	0	15	5	98.830	87.920	13.450	101.370
rxn02532	Gallate:oxygen 3,4-oxidoreductase (decyclizing)	1.13.11.3	OK	(1) O2[0] + (1) Gallate[0] => (1) H2O[0] + (1) H+[0] + (1) 2-Pyrone-4,6-dicarboxylate[0]	-105.000	-17.140	-94.470	87.860	h;h2o;o2	5	7	C;H;O	R03549	R03549	1	1	0	2	3	105.000	87.860	10.530	77.330
rxn07797	R08007		MI:C:6/H:10/O:5	(1) Eriodictyol chalcone[0] => (1) PHC 4'-O-glucoside[0]	-158.480	-70.850	-12.590	145.890		2	21	C;H;O	R08007	R08007	1	2	0	5	3	158.480	87.630	145.890	58.260
rxn12030	R08258	3.1.1.1	OK	(1) H2O[0] + (1) NPC[0] <=> (1) H+[0] + (1) SN-38[0] + (1) 4-Amino-1-piperidinecarboxylic acid[0]	-2.610	-90.110	3.480	93.590	h;h2o	5	28	C;H;N;O	R08258	R08258	1	1	0	12	3	90.110	87.500	6.090	93.590
rxn12028	R08255	3.1.1.1	OK	(1) H2O[0] + (1) Irinotecan[0] <=> (1) H+[0] + (1) SN-38[0] + (1) 1,4'-Bipiperidine-1'-carboxylic acid[0]	-2.610	-90.110	3.480	93.590	h;h2o	5	33	C;H;N;O	R08255	R08255	1	1	0	14	3	90.110	87.500	6.090	93.590
rxn07562	(+)-maackiain:NADP+ 2'-oxidoreductase	1.1.1.246	OK	(1) NADPH[0] + (1) H+[0] + (1) (+)-Sophorol[0] <=> (1) H2O[0] + (1) NADP[0] + (1) (+)-Maackiain[0]	-15.880	-103.280	-14.960	88.320	h;h2o;nadp;nadph	6	21	C;H;N;O;P	R07748	R07748	1	1	0	19	6	103.280	87.400	0.920	88.320
rxn07566	(-)-maackiain:NADP+ 2'-oxidoreductase	1.1.1.246	OK	(1) NADPH[0] + (1) H+[0] + (1) (-)-Sophorol[0] <=> (1) H2O[0] + (1) NADP[0] + (1) (-)-Maackiain[0]	-15.880	-103.280	-14.860	88.420	h;h2o;nadp;nadph	6	21	C;H;N;O;P	R07752	R07752	1	1	0	19	6	103.280	87.400	1.020	88.420
rxn07542	(6aR,11aR)-3,9-dihydroxypterocarpan:NADP+ 2'-oxidoreductase	1.1.1.246	OK	(1) NADPH[0] + (1) H+[0] + (1) 2'-Hydroxydihydrodaidzein[0] <=> (1) H2O[0] + (1) NADP[0] + (1) (6aR,11aR)-3,9-Dihydroxypterocarpan[0]	-15.880	-103.270	-14.850	88.420	h;h2o;nadp;nadph	6	21	C;H;N;O;P	R07728	R07728	1	2	0	17	6	103.270	87.390	1.030	88.420
