model_id,n_metabolites,n_reactions,n_genes,biomass_rxn,n_exchanges_total,n_exchanges_open,status,growth_flux,grows,error
GCF_000236705.1,138,130,113,bio1,22,15,optimal,0.0,False,
GCF_000236925.1,148,174,152,bio1,26,19,optimal,0.0,False,
GCF_000237845.1,111,92,72,bio1,19,12,optimal,0.0,False,
GCF_000237865.1,138,134,102,bio1,25,18,optimal,0.0,False,
GCF_000237995.1,122,121,91,bio1,23,16,optimal,0.0,False,
GCF_000238975.1,118,94,62,bio1,21,14,optimal,0.0,False,
GCF_000238995.1,79,66,28,bio1,20,13,optimal,0.0,False,
GCF_000237205.1,129,130,84,bio1,25,18,optimal,0.0,False,
GCF_000237265.1,148,174,153,bio1,26,19,optimal,0.0,False,
GCF_000237085.1,131,121,108,bio1,24,17,optimal,0.0,False,
GCF_000237125.2,150,175,152,bio1,27,20,optimal,0.0,False,
GCF_000238215.1,137,130,94,bio1,26,19,optimal,0.0,False,
GCF_000239235.1,148,173,152,bio1,26,19,optimal,0.0,False,
GCF_000239475.1,96,87,37,bio1,22,15,optimal,0.0,False,
GCF_000240015.1,136,150,169,bio1,28,19,optimal,0.0,False,
GCF_000240035.1,136,152,172,bio1,28,19,optimal,0.0,False,
GCF_000240055.1,136,149,166,bio1,28,19,optimal,0.0,False,
GCF_000240075.2,136,137,114,bio1,24,17,optimal,0.0,False,
GCF_000241125.1,95,83,47,bio1,22,15,optimal,0.0,False,
GCF_000242335.1,119,109,88,bio1,22,15,optimal,0.0,False,
GCF_000246985.2,101,92,85,bio1,21,14,optimal,0.0,False,
GCF_000247565.1,109,99,54,bio1,20,13,optimal,0.0,False,
GCF_000250945.1,124,120,106,bio1,25,18,optimal,0.0,False,
GCF_000251085.2,114,107,98,bio1,23,16,optimal,0.0,False,
GCF_000251105.1,130,107,107,bio1,21,14,optimal,0.0,False,
GCF_000252365.1,114,93,72,bio1,19,12,optimal,0.0,False,
GCF_000243115.2,160,167,158,bio1,27,20,optimal,0.0,False,
GCF_000243155.2,156,165,264,bio1,28,19,optimal,0.0,False,
GCF_000244875.1,129,123,128,bio1,21,14,optimal,0.0,False,
GCF_000247605.1,134,129,167,bio1,23,16,optimal,0.0,False,
GCF_000248095.2,130,130,107,bio1,24,17,optimal,0.0,False,
GCF_000250635.1,132,124,99,bio1,22,15,optimal,0.0,False,
GCF_000253075.1,96,89,57,bio1,22,15,optimal,0.0,False,
GCF_000253135.1,148,172,154,bio1,26,19,optimal,0.0,False,
GCF_000253155.1,113,104,74,bio1,23,16,optimal,0.0,False,
GCF_000250905.1,118,113,91,bio1,24,17,optimal,0.0,False,
GCF_000250925.1,118,113,91,bio1,24,17,optimal,0.0,False,
GCF_000253055.1,138,132,129,bio1,24,15,optimal,0.0,False,
GCF_000245495.1,148,173,152,bio1,26,19,optimal,0.0,False,
GCF_000252855.1,126,118,100,bio1,21,14,optimal,0.0,False,
GCF_000252975.1,136,141,151,bio1,25,18,optimal,0.0,False,
GCF_000253315.1,116,106,83,bio1,23,16,optimal,0.0,False,
GCF_000253195.1,134,132,138,bio1,25,18,optimal,0.0,False,
GCF_000253215.1,139,140,124,bio1,23,16,optimal,0.0,False,
GCF_000255115.2,158,164,242,bio1,26,19,optimal,0.0,False,
GCF_000255135.1,129,117,99,bio1,21,14,optimal,0.0,False,
GCF_000258425.1,93,80,52,bio1,21,14,optimal,0.0,False,
GCF_000258905.1,136,141,159,bio1,25,18,optimal,0.0,False,
GCF_000258405.1,145,145,156,bio1,23,16,optimal,0.0,False,
GCF_000262715.1,109,96,61,bio1,22,15,optimal,0.0,False,
GCF_000265095.1,113,109,83,bio1,23,16,optimal,0.0,False,
GCF_000265365.1,122,110,96,bio1,23,16,optimal,0.0,False,
GCF_000265385.1,137,132,113,bio1,23,16,optimal,0.0,False,
GCF_000260715.1,110,104,87,bio1,22,15,optimal,0.0,False,
GCF_000261025.1,110,102,78,bio1,24,17,optimal,0.0,False,
GCF_000262145.1,110,104,89,bio1,22,15,optimal,0.0,False,
GCF_000262205.1,130,124,92,bio1,22,15,optimal,0.0,False,
GCF_000262655.1,125,111,89,bio1,27,20,optimal,0.0,False,
GCF_000265465.1,134,122,91,bio1,21,14,optimal,0.0,False,
GCF_000263735.1,107,97,80,bio1,23,14,optimal,0.0,False,
GCF_000264455.2,165,182,276,bio1,29,20,optimal,0.0,False,
GCF_000264495.1,91,80,59,bio1,19,12,optimal,0.0,False,
GCF_000265525.1,95,84,75,bio1,21,14,optimal,0.0,False,
GCF_000270085.1,112,109,92,bio1,22,15,optimal,0.0,False,
GCF_000269945.1,128,126,102,bio1,26,19,optimal,0.0,False,
GCF_000269965.1,115,111,96,bio1,23,16,optimal,0.0,False,
GCF_000270205.1,98,92,55,bio1,22,15,optimal,0.0,False,
GCF_000270425.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000270445.1,112,98,47,bio1,24,17,optimal,0.0,False,
GCF_000270465.1,148,173,148,bio1,26,19,optimal,0.0,False,
GCF_000270525.1,93,86,51,bio1,21,14,optimal,0.0,False,
GCF_000277185.1,114,94,67,bio1,19,12,optimal,0.0,False,
GCF_000277205.1,114,94,67,bio1,19,12,optimal,0.0,False,
GCF_000277245.1,113,93,66,bio1,19,12,optimal,0.0,False,
GCF_000277265.1,113,93,66,bio1,19,12,optimal,0.0,False,
GCF_000277285.1,113,93,66,bio1,19,12,optimal,0.0,False,
GCF_000277305.1,113,93,66,bio1,19,12,optimal,0.0,False,
GCF_000277325.1,110,104,81,bio1,22,15,optimal,0.0,False,
GCF_000277345.1,110,104,81,bio1,22,15,optimal,0.0,False,
GCF_000266925.1,131,122,115,bio1,25,18,optimal,0.0,False,
GCF_000266945.1,172,170,295,bio1,28,21,optimal,0.0,False,
GCF_000269925.1,128,126,101,bio1,26,19,optimal,0.0,False,
GCF_000270305.1,151,156,154,bio1,30,19,optimal,0.0,False,
GCF_000270385.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000270405.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000270225.1,126,110,74,bio1,24,17,optimal,0.0,False,
GCF_000275605.1,103,97,86,bio1,21,14,optimal,0.0,False,
GCF_000271325.1,138,145,164,bio1,23,16,optimal,0.0,False,
GCF_000271405.2,124,115,99,bio1,25,18,optimal,0.0,False,
GCF_000277795.1,77,64,26,bio1,20,13,optimal,0.0,False,
GCF_000277165.1,114,94,67,bio1,19,12,optimal,0.0,False,
GCF_000277755.1,130,123,94,bio1,23,16,optimal,0.0,False,
GCF_000281195.1,134,134,127,bio1,25,18,optimal,0.0,False,
GCF_000281235.1,78,65,25,bio1,20,13,optimal,0.0,False,
GCF_000283555.1,98,91,54,bio1,22,15,optimal,0.0,False,
GCF_000283575.1,136,127,130,bio1,22,15,optimal,0.0,False,
GCF_000283595.1,116,97,69,bio1,20,13,optimal,0.0,False,
GCF_000283615.1,131,131,116,bio1,25,18,optimal,0.0,False,
GCF_000283755.1,93,82,45,bio1,21,14,optimal,0.0,False,
GCF_000283775.1,109,89,68,bio1,19,12,optimal,0.0,False,
GCF_000283795.1,109,89,68,bio1,19,12,optimal,0.0,False,
GCF_000283815.1,109,89,68,bio1,19,12,optimal,0.0,False,
GCF_000283915.1,93,76,56,bio1,19,12,optimal,0.0,False,
GCF_000283935.1,109,89,67,bio1,19,12,optimal,0.0,False,
GCF_000283955.1,98,83,66,bio1,19,12,optimal,0.0,False,
GCF_000283975.1,119,113,99,bio1,22,15,optimal,0.0,False,
GCF_000283995.1,112,91,69,bio1,19,12,optimal,0.0,False,
GCF_000284155.1,115,96,70,bio1,20,13,optimal,0.0,False,
GCF_000284175.1,111,92,67,bio1,20,13,optimal,0.0,False,
GCF_000284055.1,111,91,64,bio1,19,12,optimal,0.0,False,
GCF_000284075.1,102,87,67,bio1,20,13,optimal,0.0,False,
GCF_000281695.1,137,140,147,bio1,25,14,optimal,0.0,False,
GCF_000287255.1,74,52,17,bio1,18,11,optimal,0.0,False,
GCF_000287275.1,72,50,15,bio1,18,11,optimal,0.0,False,
GCF_000287295.1,72,50,15,bio1,18,11,optimal,0.0,False,
GCF_000287315.1,72,50,16,bio1,18,11,optimal,0.0,False,
GCF_000286715.1,92,83,48,bio1,21,14,optimal,0.0,False,
GCF_000286735.1,92,83,49,bio1,21,14,optimal,0.0,False,
GCF_000286755.1,92,82,48,bio1,21,14,optimal,0.0,False,
GCF_000286775.1,92,83,49,bio1,21,14,optimal,0.0,False,
GCF_000284195.1,111,90,67,bio1,19,12,optimal,0.0,False,
GCF_000284435.1,98,92,56,bio1,22,15,optimal,0.0,False,
GCF_000284475.1,112,98,47,bio1,24,17,optimal,0.0,False,
GCF_000286795.1,92,83,49,bio1,21,14,optimal,0.0,False,
GCF_000286815.1,92,83,49,bio1,21,14,optimal,0.0,False,
GCF_000287235.1,74,51,16,bio1,18,11,optimal,0.0,False,
GCF_000286675.1,92,83,49,bio1,21,14,optimal,0.0,False,
GCF_000286695.1,92,83,49,bio1,21,14,optimal,0.0,False,
GCF_000284335.1,113,100,80,bio1,25,18,optimal,0.0,False,
GCF_000284535.1,148,175,153,bio1,26,19,optimal,0.0,False,
GCF_000292445.1,92,79,42,bio1,21,14,optimal,0.0,False,
GCF_000292485.1,93,81,44,bio1,21,14,optimal,0.0,False,
GCF_000292505.1,93,82,46,bio1,21,14,optimal,0.0,False,
GCF_000298375.2,103,88,40,bio1,22,15,optimal,0.0,False,
GCF_000298385.1,76,56,38,bio1,19,12,optimal,0.0,False,
GCF_000298415.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000298435.2,110,98,47,bio1,24,17,optimal,0.0,False,
GCF_000298455.2,112,97,46,bio1,24,17,optimal,0.0,False,
GCF_000298475.2,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000298495.2,110,98,47,bio1,24,17,optimal,0.0,False,
GCF_000298515.2,110,97,46,bio1,24,17,optimal,0.0,False,
GCF_000287335.1,115,98,70,bio1,21,14,optimal,0.0,False,
GCF_000287355.1,102,90,38,bio1,20,13,optimal,0.0,False,
GCF_000292405.1,93,81,43,bio1,21,14,optimal,0.0,False,
GCF_000298535.2,110,95,44,bio1,23,16,optimal,0.0,False,
GCF_000298555.2,110,97,47,bio1,23,16,optimal,0.0,False,
GCF_000298875.1,117,117,94,bio1,24,17,optimal,0.0,False,
GCF_000299015.1,114,106,98,bio1,23,16,optimal,0.0,False,
GCF_000292685.1,76,56,38,bio1,19,12,optimal,0.0,False,
GCF_000295655.1,126,117,95,bio1,21,14,optimal,0.0,False,
GCF_000296575.1,137,130,105,bio1,26,19,optimal,0.0,False,
GCF_000296595.1,148,175,152,bio1,26,19,optimal,0.0,False,
GCF_000300035.1,76,56,38,bio1,19,12,optimal,0.0,False,
GCF_000300045.1,96,87,37,bio1,22,15,optimal,0.0,False,
GCF_000300075.1,76,56,38,bio1,19,12,optimal,0.0,False,
GCF_000304455.1,78,63,26,bio1,19,12,optimal,0.0,False,
GCF_000304495.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000303155.1,113,97,82,bio1,21,14,optimal,0.0,False,
GCF_000304215.1,135,131,115,bio1,25,18,optimal,0.0,False,
GCF_000304355.2,120,99,122,bio1,22,15,optimal,0.0,False,
GCF_000304515.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000304535.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000304735.1,95,85,34,bio1,22,15,optimal,0.0,False,
GCF_000305775.1,113,109,118,bio1,21,14,optimal,0.0,False,
GCF_000299395.1,112,93,73,bio1,20,13,optimal,0.0,False,
GCF_000299435.1,152,161,128,bio1,25,18,optimal,0.0,False,
GCF_000299095.1,136,125,101,bio1,21,14,optimal,0.0,False,
GCF_000299115.1,128,124,102,bio1,20,13,optimal,0.0,False,
GCF_000299135.1,127,125,107,bio1,23,16,optimal,0.0,False,
GCF_000299235.1,123,108,114,bio1,22,15,optimal,0.0,False,
GCF_000299335.2,151,156,151,bio1,25,18,optimal,0.0,False,
GCF_000299355.1,119,99,86,bio1,21,14,optimal,0.0,False,
GCF_000299365.1,108,89,70,bio1,20,13,optimal,0.0,False,
GCF_000294715.1,113,107,84,bio1,22,15,optimal,0.0,False,
GCF_000307615.1,136,141,161,bio1,25,18,optimal,0.0,False,
GCF_000300135.1,105,103,80,bio1,24,17,optimal,0.0,False,
GCF_000300255.2,101,84,61,bio1,20,13,optimal,0.0,False,
GCF_000302475.2,120,117,91,bio1,23,16,optimal,0.0,False,
GCF_000302515.1,136,150,168,bio1,28,19,optimal,0.0,False,
GCF_000299965.1,149,144,120,bio1,26,17,optimal,0.0,False,
GCF_000300005.1,157,172,213,bio1,26,19,optimal,0.0,False,
GCF_000300295.3,132,122,116,bio1,23,16,optimal,0.0,False,
GCF_000300295.4,134,123,105,bio1,23,16,optimal,0.0,False,
GCF_000305815.1,113,109,121,bio1,21,14,optimal,0.0,False,
GCF_000305935.1,125,120,105,bio1,24,15,optimal,0.0,False,
GCF_000306725.1,115,97,102,bio1,22,15,optimal,0.0,False,
GCF_000313175.2,133,124,131,bio1,23,16,optimal,0.0,False,
GCF_000313385.1,128,128,113,bio1,23,16,optimal,0.0,False,
GCF_000313635.1,95,83,48,bio1,22,15,optimal,0.0,False,
GCF_000306885.1,101,89,69,bio1,19,12,optimal,0.0,False,
GCF_000309565.2,132,135,144,bio1,24,17,optimal,0.0,False,
GCF_000310065.1,139,156,186,bio1,26,19,optimal,0.0,False,
GCF_000306765.2,153,160,163,bio1,30,19,optimal,0.0,False,
GCF_000306805.1,112,106,88,bio1,22,15,optimal,0.0,False,
GCF_000312685.1,135,126,108,bio1,24,17,optimal,0.0,False,
GCF_000306905.1,136,141,159,bio1,25,18,optimal,0.0,False,
GCF_000306985.1,137,142,161,bio1,25,18,optimal,0.0,False,
GCF_000307005.1,137,142,162,bio1,25,18,optimal,0.0,False,
GCF_000316685.1,137,134,123,bio1,24,17,optimal,0.0,False,
GCF_000317795.1,124,110,97,bio1,21,14,optimal,0.0,False,
GCF_000317855.1,131,126,102,bio1,24,17,optimal,0.0,False,
GCF_000318055.1,136,141,159,bio1,25,18,optimal,0.0,False,
GCF_000318525.1,112,98,47,bio1,24,17,optimal,0.0,False,
GCF_000318565.1,112,98,47,bio1,24,17,optimal,0.0,False,
GCF_000318645.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000318765.1,112,99,50,bio1,24,17,optimal,0.0,False,
GCF_000318785.1,112,99,50,bio1,24,17,optimal,0.0,False,
GCF_000318825.1,112,98,48,bio1,24,17,optimal,0.0,False,
GCF_000318845.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000318865.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000318885.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000318905.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000318925.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000318985.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000319105.1,112,98,48,bio1,24,17,optimal,0.0,False,
GCF_000319225.1,104,90,65,bio1,20,13,optimal,0.0,False,
GCF_000319245.1,104,89,64,bio1,21,14,optimal,0.0,False,
GCF_000317915.1,131,135,132,bio1,25,18,optimal,0.0,False,
GCF_000307185.1,130,121,98,bio1,24,17,optimal,0.0,False,
GCF_000307535.1,118,113,92,bio1,24,17,optimal,0.0,False,
GCF_000307025.1,136,141,159,bio1,25,18,optimal,0.0,False,
GCF_000307045.1,136,140,158,bio1,25,18,optimal,0.0,False,
GCF_000307065.1,136,141,159,bio1,25,18,optimal,0.0,False,
GCF_000307085.1,136,141,159,bio1,25,18,optimal,0.0,False,
GCF_000317975.2,136,136,135,bio1,25,18,optimal,0.0,False,
GCF_000318035.1,130,131,145,bio1,24,17,optimal,0.0,False,
GCF_000319385.1,120,106,90,bio1,20,13,optimal,0.0,False,
GCF_000327485.1,119,101,133,bio1,22,15,optimal,0.0,False,
GCF_000327505.1,102,90,68,bio1,21,14,optimal,0.0,False,
GCF_000328525.1,128,119,123,bio1,21,14,optimal,0.0,False,
GCF_000317065.1,134,133,109,bio1,24,17,optimal,0.0,False,
GCF_000317085.1,134,136,106,bio1,24,17,optimal,0.0,False,
GCF_000325665.1,136,126,100,bio1,25,18,optimal,0.0,False,
GCF_000325745.1,118,108,82,bio1,22,15,optimal,0.0,False,
GCF_000328545.1,132,124,121,bio1,23,16,optimal,0.0,False,
GCF_000328625.1,133,130,117,bio1,27,20,optimal,0.0,False,
GCF_000328665.1,118,99,96,bio1,22,15,optimal,0.0,False,
GCF_000328685.1,144,144,175,bio1,24,17,optimal,0.0,False,
GCF_000328725.1,93,84,46,bio1,23,16,optimal,0.0,False,
GCF_000328765.2,135,131,137,bio1,23,16,optimal,0.0,False,
GCF_000331975.1,82,62,22,bio1,18,11,optimal,0.0,False,
GCF_000331995.1,133,121,87,bio1,23,16,optimal,0.0,False,
GCF_000331695.1,126,118,100,bio1,21,14,optimal,0.0,False,
GCF_000331715.1,109,97,64,bio1,22,15,optimal,0.0,False,
GCF_000338115.2,128,134,132,bio1,25,18,optimal,0.0,False,
GCF_000338695.1,106,93,44,bio1,22,15,optimal,0.0,False,
GCF_000340795.1,106,93,65,bio1,21,14,optimal,0.0,False,
GCF_000340825.1,105,91,66,bio1,20,13,optimal,0.0,False,
GCF_000334405.1,104,88,56,bio1,21,14,optimal,0.0,False,
GCF_000336405.1,126,125,113,bio1,25,18,optimal,0.0,False,
GCF_000331065.1,108,98,74,bio1,20,13,optimal,0.0,False,
GCF_000340865.1,100,87,62,bio1,20,13,optimal,0.0,False,
GCF_000340885.1,154,165,210,bio1,28,19,optimal,0.0,False,
GCF_000340905.1,100,87,62,bio1,20,13,optimal,0.0,False,
GCF_000338095.1,144,141,115,bio1,24,15,optimal,0.0,False,
GCF_000338775.1,136,123,113,bio1,24,15,optimal,0.0,False,
GCF_000340315.1,135,122,109,bio1,23,14,optimal,0.0,False,
GCF_000340925.1,104,89,64,bio1,21,14,optimal,0.0,False,
GCF_000341355.1,113,110,87,bio1,21,14,optimal,0.0,False,
GCF_000341695.1,100,89,86,bio1,21,14,optimal,0.0,False,
GCF_000341855.1,119,115,112,bio1,22,15,optimal,0.0,False,
GCF_000344575.1,138,135,118,bio1,25,18,optimal,0.0,False,
GCF_000344785.1,136,141,118,bio1,24,17,optimal,0.0,False,
GCF_000341395.1,136,139,153,bio1,24,17,optimal,0.0,False,
GCF_000341655.1,100,89,83,bio1,21,14,optimal,0.0,False,
GCF_000347695.1,115,111,77,bio1,23,16,optimal,0.0,False,
GCF_000348725.1,127,111,92,bio1,20,13,optimal,0.0,False,
GCF_000348745.1,130,134,108,bio1,23,16,optimal,0.0,False,
GCF_000346595.1,108,98,77,bio1,22,15,optimal,0.0,False,
GCF_000347595.1,165,172,128,bio1,31,20,optimal,0.0,False,
GCF_000363905.1,114,94,63,bio1,19,12,optimal,0.0,False,
GCF_000364725.1,93,78,43,bio1,20,13,optimal,0.0,False,
GCF_000364745.1,138,129,118,bio1,25,18,optimal,0.0,False,
GCF_000349885.2,133,121,88,bio1,23,16,optimal,0.0,False,
GCF_000349925.2,117,113,92,bio1,24,17,optimal,0.0,False,
GCF_000376585.1,103,91,71,bio1,19,12,optimal,0.0,False,
GCF_000376605.1,107,97,74,bio1,20,13,optimal,0.0,False,
GCF_000376625.1,97,86,53,bio1,22,15,optimal,0.0,False,
GCF_000350305.1,102,85,57,bio1,20,13,optimal,0.0,False,
GCF_000364765.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000364785.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000359625.1,126,124,105,bio1,23,16,optimal,0.0,False,
GCF_000367205.1,131,139,148,bio1,24,17,optimal,0.0,False,
GCF_000367405.1,113,92,65,bio1,19,12,optimal,0.0,False,
GCF_000392435.1,90,76,35,bio1,20,13,optimal,0.0,False,
GCF_000348765.2,119,115,111,bio1,22,15,optimal,0.0,False,
GCF_000348805.1,109,96,60,bio1,22,15,optimal,0.0,False,
GCF_000397165.1,130,134,112,bio1,26,19,optimal,0.0,False,
GCF_000397185.1,90,70,26,bio1,19,12,optimal,0.0,False,
GCF_000382965.1,148,173,154,bio1,26,19,optimal,0.0,False,
GCF_000382985.1,148,173,154,bio1,26,19,optimal,0.0,False,
GCF_000383005.1,148,173,154,bio1,26,19,optimal,0.0,False,
GCF_000390265.1,121,113,115,bio1,22,15,optimal,0.0,False,
GCF_000389635.1,149,154,186,bio1,28,19,optimal,0.0,False,
GCF_000389675.2,110,111,83,bio1,23,16,optimal,0.0,False,
GCF_000385565.1,141,126,142,bio1,22,15,optimal,0.0,False,
GCF_000385925.1,116,107,78,bio1,23,16,optimal,0.0,False,
GCF_000400935.1,105,99,59,bio1,22,15,optimal,0.0,False,
GCF_000400955.1,101,93,54,bio1,22,15,optimal,0.0,False,
GCF_000376705.1,136,150,172,bio1,28,19,optimal,0.0,False,
GCF_000404205.1,111,105,81,bio1,22,15,optimal,0.0,False,
GCF_000404225.1,110,94,87,bio1,21,14,optimal,0.0,False,
GCF_000400855.1,95,82,60,bio1,21,14,optimal,0.0,False,
GCF_000400875.1,119,114,81,bio1,24,17,optimal,0.0,False,
GCF_000403645.1,132,132,127,bio1,22,15,optimal,0.0,False,
GCF_000404165.1,116,90,79,bio1,21,14,optimal,0.0,False,
GCF_000410995.1,135,134,109,bio1,26,19,optimal,0.0,False,
GCF_000422165.1,107,101,70,bio1,23,16,optimal,0.0,False,
GCF_000427035.1,127,125,108,bio1,23,16,optimal,0.0,False,
GCF_000427075.1,127,124,105,bio1,23,16,optimal,0.0,False,
GCF_000427215.1,93,79,59,bio1,21,14,optimal,0.0,False,
GCF_000412205.1,127,133,136,bio1,25,18,optimal,0.0,False,
GCF_000418345.1,148,173,152,bio1,26,19,optimal,0.0,False,
GCF_000418475.1,129,134,152,bio1,23,16,optimal,0.0,False,
GCF_000418495.1,128,133,149,bio1,23,16,optimal,0.0,False,
GCF_000418515.1,132,135,153,bio1,24,17,optimal,0.0,False,
GCF_000439755.1,120,101,79,bio1,20,13,optimal,0.0,False,
GCF_000439775.1,120,101,79,bio1,20,13,optimal,0.0,False,
GCF_000441555.1,90,70,50,bio1,18,11,optimal,0.0,False,
GCF_000412775.1,148,173,156,bio1,26,19,optimal,0.0,False,
GCF_000414215.1,110,104,83,bio1,22,15,optimal,0.0,False,
GCF_000441575.1,72,50,14,bio1,18,11,optimal,0.0,False,
GCF_000441585.1,112,98,47,bio1,24,17,optimal,0.0,False,
GCF_000441615.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000441635.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000439435.1,96,90,48,bio1,22,15,optimal,0.0,False,
GCF_000439455.1,93,84,44,bio1,21,14,optimal,0.0,False,
GCF_000422045.1,116,109,90,bio1,23,16,optimal,0.0,False,
GCF_000441655.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000441675.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000441695.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000441715.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000441735.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000441755.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000441775.1,112,99,50,bio1,24,17,optimal,0.0,False,
GCF_000441795.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000439475.1,159,169,159,bio1,26,19,optimal,0.0,False,
GCF_000439275.1,135,134,111,bio1,26,19,optimal,0.0,False,
GCF_000446015.1,103,95,90,bio1,21,14,optimal,0.0,False,
GCF_000447675.1,109,100,76,bio1,23,16,optimal,0.0,False,
GCF_000442605.1,59,41,3,bio1,18,11,optimal,0.0,False,
GCF_000444405.1,125,123,112,bio1,25,18,optimal,0.0,False,
GCF_000444465.1,96,87,37,bio1,22,15,optimal,0.0,False,
GCF_000441815.1,112,98,49,bio1,24,17,optimal,0.0,False,
GCF_000442595.1,151,148,125,bio1,26,17,optimal,0.0,False,
GCF_000463385.1,112,107,83,bio1,23,16,optimal,0.0,False,
GCF_000463395.1,123,117,89,bio1,24,17,optimal,0.0,False,
GCF_000463425.1,121,115,87,bio1,23,16,optimal,0.0,False,
GCF_000463445.1,123,117,89,bio1,24,17,optimal,0.0,False,
GCF_000445425.4,95,86,37,bio1,22,15,optimal,0.0,False,
GCF_000470655.1,128,126,114,bio1,22,15,optimal,0.0,False,
GCF_000470765.1,113,100,50,bio1,24,17,optimal,0.0,False,
GCF_000470775.1,138,139,101,bio1,23,16,optimal,0.0,False,
GCF_000470805.1,113,100,50,bio1,24,17,optimal,0.0,False,
GCF_000465255.1,147,160,128,bio1,31,20,optimal,0.0,False,
GCF_000462955.1,148,173,151,bio1,26,19,optimal,0.0,False,
GCF_000462975.1,169,189,184,bio1,30,21,optimal,0.0,False,
GCF_000471945.1,110,103,84,bio1,22,15,optimal,0.0,False,
GCF_000471965.1,105,91,58,bio1,21,14,optimal,0.0,False,
GCF_000470825.1,113,100,50,bio1,24,17,optimal,0.0,False,
GCF_000470845.1,148,173,151,bio1,26,19,optimal,0.0,False,
GCF_000470865.1,148,173,150,bio1,26,19,optimal,0.0,False,
GCF_000471025.2,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000463055.1,148,173,152,bio1,26,19,optimal,0.0,False,
GCF_000463355.1,112,106,82,bio1,22,15,optimal,0.0,False,
GCF_000477415.1,77,63,25,bio1,20,13,optimal,0.0,False,
GCF_000477435.1,133,120,94,bio1,22,15,optimal,0.0,False,
GCF_000478255.1,138,135,120,bio1,25,18,optimal,0.0,False,
GCF_000478885.1,123,121,155,bio1,26,17,optimal,0.0,False,
GCF_000478905.1,118,108,87,bio1,22,15,optimal,0.0,False,
GCF_000479315.1,111,105,84,bio1,23,16,optimal,0.0,False,
GCF_000468955.1,138,132,118,bio1,25,18,optimal,0.0,False,
GCF_000479335.1,111,103,82,bio1,23,16,optimal,0.0,False,
GCF_000479355.1,92,82,46,bio1,21,14,optimal,0.0,False,
GCF_000479375.3,138,138,119,bio1,25,18,optimal,0.0,False,
GCF_000484505.1,135,131,149,bio1,26,19,optimal,0.0,False,
GCF_000473305.1,137,126,98,bio1,24,17,optimal,0.0,False,
GCF_000473995.1,144,150,153,bio1,29,20,optimal,0.0,False,
GCF_000484535.1,141,134,139,bio1,24,17,optimal,0.0,False,
GCF_000485885.1,148,173,152,bio1,26,19,optimal,0.0,False,
GCF_000485905.1,145,153,127,bio1,24,17,optimal,0.0,False,
GCF_000499365.1,98,88,82,bio1,21,14,optimal,0.0,False,
GCF_000499645.1,161,190,218,bio1,26,19,optimal,0.0,False,
GCF_000499665.2,102,85,66,bio1,19,12,optimal,0.0,False,
GCF_000499765.1,123,100,107,bio1,21,14,optimal,0.0,False,
GCF_000493735.1,125,119,106,bio1,25,18,optimal,0.0,False,
GCF_000493775.1,128,117,89,bio1,23,16,optimal,0.0,False,
GCF_000498655.1,132,125,97,bio1,23,16,optimal,0.0,False,
GCF_000498675.1,111,106,71,bio1,23,16,optimal,0.0,False,
GCF_000496265.1,112,114,82,bio1,25,18,optimal,0.0,False,
GCF_000496595.1,112,101,76,bio1,22,15,optimal,0.0,False,
GCF_000496635.1,155,163,134,bio1,25,18,optimal,0.0,False,
GCF_000496815.1,95,83,47,bio1,22,15,optimal,0.0,False,
GCF_000507225.1,112,99,50,bio1,24,17,optimal,0.0,False,
GCF_000504125.1,134,132,113,bio1,25,18,optimal,0.0,False,
GCF_000504565.1,148,157,168,bio1,29,18,optimal,0.0,False,
GCF_000500935.1,101,97,55,bio1,22,15,optimal,0.0,False,
GCF_000510265.1,120,106,91,bio1,20,13,optimal,0.0,False,
